STATEFP,State,ZCTA,n_allschools,dsug_allschools,gr_allschools,avgtf_allschools,n_public,dsug_public,gr_public,avgtf_public,n_private,dsug_private,gr_private,avgtf_private,n_4yr,dsug_4yr,gr_4yr,avgtf_4yr,n_not4yr,dsug_not4yr,gr_not4yr,avgtf_not4yr,n_public4yr,dsug_public4yr,gr_public4yr,avgtf_public4yr
13,GA,30648,3,13223,10510,9202,2,12818,10510,8801,1,405,0,21895,1,8168,10510,12068,2,5055,0,4571,1,8168,10510,12068
13,GA,30650,9,26508,12881,10070,5,23859,12224,7822,4,2649,657,30321,3,14520,12881,10946,6,11988,0,9009,2,14214,12224,10986
13,GA,30655,23,56626,21716,8657,8,48567,21020,6672,15,8059,696,20618,5,30281,21716,8835,18,26345,0,8452,3,29651,21020,8871
13,GA,30656,22,51176,26510,9679,6,42237,21020,7182,16,8939,5490,21475,6,31161,26510,9414,16,20015,0,10091,3,29651,21020,8871
13,GA,30660,2,12818,10510,8801,2,12818,10510,8801,No Campuses within 45 minutes,,,,1,8168,10510,12068,1,4650,0,3062,1,8168,10510,12068
13,GA,30662,5,14970,10534,10644,2,12818,10510,8801,3,2152,24,21622,3,9915,10534,13740,2,5055,0,4571,1,8168,10510,12068
13,GA,30663,8,19344,11167,10970,3,16050,10510,7705,5,3294,657,26878,2,8474,11167,11960,6,10870,0,10198,1,8168,10510,12068
13,GA,30666,12,46322,22484,9601,6,42237,21020,7182,6,4085,1464,34614,5,31877,22484,10247,7,14445,0,8177,3,29651,21020,8871
13,GA,30667,3,13223,10510,9202,2,12818,10510,8801,1,405,0,21895,1,8168,10510,12068,2,5055,0,4571,1,8168,10510,12068
13,GA,30669,3,13223,10510,9202,2,12818,10510,8801,1,405,0,21895,1,8168,10510,12068,2,5055,0,4571,1,8168,10510,12068
13,GA,30673,2,2113,0,12650,1,1151,0,6390,1,962,0,20140,1,1151,0,6390,1,962,0,20140,1,1151,0,6390
13,GA,30677,4,16455,10510,8054,3,16050,10510,7705,1,405,0,21895,1,8168,10510,12068,3,8287,0,4099,1,8168,10510,12068
13,GA,30678,1,1151,0,6390,1,1151,0,6390,No Campuses within 45 minutes,,,,1,1151,0,6390,No Campuses within 45 minutes,,,,1,1151,0,6390
13,GA,30680,21,65319,28411,10297,7,47425,21020,6797,14,17894,7391,19570,7,42001,28411,11366,14,23318,0,8371,3,29651,21020,8871
13,GA,30683,4,14051,10510,9935,2,12818,10510,8801,2,1233,0,21721,2,8996,10510,12949,2,5055,0,4571,1,8168,10510,12068
13,GA,30701,12,20054,517,9796,9,15328,0,3349,3,4726,517,30706,6,12966,517,13447,6,7088,0,3118,3,8240,0,3548
13,GA,30705,10,16921,690,8825,6,11206,0,3396,4,5715,690,19471,3,10715,690,10093,7,6206,0,6636,2,6598,0,3599
13,GA,30707,11,13949,3938,11581,4,8148,0,3440,7,5801,3938,23015,4,8835,3938,13744,7,5114,0,7844,1,4956,0,3683
13,GA,30708,5,11436,690,9885,3,7084,0,3496,2,4352,690,20284,2,9073,690,11314,3,2363,0,4398,1,4956,0,3683
13,GA,30710,12,18259,4579,11846,5,9212,0,3396,7,9047,4579,20450,4,12081,4579,14314,8,6178,0,7020,1,4956,0,3683
13,GA,30711,6,13986,1111,12314,3,7084,0,3496,3,6902,1111,21365,3,11623,1111,13924,3,2363,0,4398,1,4956,0,3683
13,GA,30720,13,19901,4579,11145,6,10854,0,3388,7,9047,4579,20450,5,13723,4579,13001,8,6178,0,7020,2,6598,0,3599
13,GA,30721,13,19901,4579,11145,6,10854,0,3388,7,9047,4579,20450,5,13723,4579,13001,8,6178,0,7020,2,6598,0,3599
13,GA,30724,3,7084,0,3496,3,7084,0,3496,No Campuses within 45 minutes,,,,1,4956,0,3683,2,2128,0,3062,1,4956,0,3683
13,GA,30725,11,13949,3938,11581,4,8148,0,3440,7,5801,3938,23015,4,8835,3938,13744,7,5114,0,7844,1,4956,0,3683
13,GA,30726,12,18066,4628,13613,4,8148,0,3440,8,9918,4628,21971,5,12952,4628,15891,7,5114,0,7844,1,4956,0,3683
13,GA,30728,14,18311,3905,12030,7,11918,0,3359,7,6393,3905,28194,6,11304,3905,15705,8,7007,0,6101,2,6598,0,3599
13,GA,30730,5,7147,388,17043,3,3770,0,3185,2,3377,388,32514,3,5019,388,22971,2,2128,0,3062,1,1642,0,3344
13,GA,30731,5,6376,437,23402,2,2128,0,3062,3,4248,437,33591,3,4248,437,33591,2,2128,0,3062,No Campuses within 45 minutes,,,
13,GA,30733,9,16225,388,9451,7,12848,0,3389,2,3377,388,32514,5,11617,388,11968,4,4608,0,3105,3,8240,0,3548
13,GA,30734,7,12907,129,5783,6,11558,0,3403,1,1349,129,26180,3,7947,129,7432,4,4960,0,3142,2,6598,0,3599
13,GA,30735,11,16765,216,8799,8,13334,0,3342,3,3431,216,30003,3,8666,216,11965,8,8099,0,5411,2,6598,0,3599
13,GA,30736,13,19130,4628,13026,5,9212,0,3396,8,9918,4628,21971,5,12952,4628,15891,8,6178,0,7020,1,4956,0,3683
13,GA,30738,7,5144,3517,14962,2,2128,0,3062,5,3016,3517,23358,2,1329,3517,33097,5,3815,0,8644,No Campuses within 45 minutes,,,
13,GA,30739,10,13714,3938,11496,4,8148,0,3440,6,5566,3938,23290,4,8835,3938,13744,6,4879,0,7427,1,4956,0,3683
13,GA,30740,10,13907,3889,9206,5,9212,0,3396,5,4695,3889,20604,3,7964,3889,11116,7,5943,0,6646,1,4956,0,3683
13,GA,30741,12,18066,4628,13613,4,8148,0,3440,8,9918,4628,21971,5,12952,4628,15891,7,5114,0,7844,1,4956,0,3683
13,GA,30742,12,18066,4628,13613,4,8148,0,3440,8,9918,4628,21971,5,12952,4628,15891,7,5114,0,7844,1,4956,0,3683
13,GA,30746,10,15349,216,9315,7,11918,0,3359,3,3431,216,30003,3,8666,216,11965,7,6683,0,5879,2,6598,0,3599
13,GA,30747,9,15295,388,9796,7,11918,0,3359,2,3377,388,32514,4,9975,388,13388,5,5320,0,3062,2,6598,0,3599
13,GA,30750,10,13714,3938,11496,4,8148,0,3440,6,5566,3938,23290,4,8835,3938,13744,6,4879,0,7427,1,4956,0,3683
13,GA,30751,3,5416,690,16901,1,1064,0,3062,2,4352,690,20284,1,4117,690,20500,2,1299,0,5493,No Campuses within 45 minutes,,,
13,GA,30752,9,9437,4097,23555,2,2128,0,3062,7,7309,4097,29521,4,5622,4097,33673,5,3815,0,8644,No Campuses within 45 minutes,,,
13,GA,30753,8,14231,388,10300,6,10854,0,3388,2,3377,388,32514,4,9975,388,13388,4,4256,0,3062,2,6598,0,3599
13,GA,30755,13,19130,4628,13026,5,9212,0,3396,8,9918,4628,21971,5,12952,4628,15891,8,6178,0,7020,1,4956,0,3683
13,GA,30756,12,18259,4579,11846,5,9212,0,3396,7,9047,4579,20450,4,12081,4579,14314,8,6178,0,7020,1,4956,0,3683
13,GA,30757,8,7694,3938,17696,2,2128,0,3062,6,5566,3938,23290,3,3879,3938,26597,5,3815,0,8644,No Campuses within 45 minutes,,,
13,GA,30802,7,13556,3627,7768,3,12031,3627,6356,4,1525,0,18907,3,7231,3627,8770,4,6325,0,6622,2,7014,3627,8590
13,GA,30803,1,2166,0,3072,1,2166,0,3072,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,2166,0,3072,No Campuses within 45 minutes,,,
13,GA,30805,7,13556,3627,7768,3,12031,3627,6356,4,1525,0,18907,3,7231,3627,8770,4,6325,0,6622,2,7014,3627,8590
13,GA,30807,2,1118,0,20017,No Campuses within 45 minutes,,,,2,1118,0,20017,No Campuses within 45 minutes,,,,2,1118,0,20017,No Campuses within 45 minutes,,,
13,GA,30808,7,13556,3627,7768,3,12031,3627,6356,4,1525,0,18907,3,7231,3627,8770,4,6325,0,6622,2,7014,3627,8590
13,GA,30809,7,13556,3627,7768,3,12031,3627,6356,4,1525,0,18907,3,7231,3627,8770,4,6325,0,6622,2,7014,3627,8590
13,GA,30810,1,2166,0,3072,1,2166,0,3072,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,2166,0,3072,No Campuses within 45 minutes,,,
13,GA,30812,7,13556,3627,7768,3,12031,3627,6356,4,1525,0,18907,3,7231,3627,8770,4,6325,0,6622,2,7014,3627,8590
13,GA,30813,7,13556,3627,7768,3,12031,3627,6356,4,1525,0,18907,3,7231,3627,8770,4,6325,0,6622,2,7014,3627,8590
13,GA,30814,7,13556,3627,7768,3,12031,3627,6356,4,1525,0,18907,3,7231,3627,8770,4,6325,0,6622,2,7014,3627,8590
13,GA,30815,7,13556,3627,7768,3,12031,3627,6356,4,1525,0,18907,3,7231,3627,8770,4,6325,0,6622,2,7014,3627,8590
13,GA,30816,7,13556,3627,7768,3,12031,3627,6356,4,1525,0,18907,3,7231,3627,8770,4,6325,0,6622,2,7014,3627,8590
13,GA,30817,7,13556,3627,7768,3,12031,3627,6356,4,1525,0,18907,3,7231,3627,8770,4,6325,0,6622,2,7014,3627,8590
13,GA,30818,6,13366,3627,7632,3,12031,3627,6356,3,1335,0,19136,3,7231,3627,8770,3,6135,0,6291,2,7014,3627,8590
13,GA,30820,1,2166,0,3072,1,2166,0,3072,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,2166,0,3072,No Campuses within 45 minutes,,,
13,GA,30821,3,2269,0,13105,1,1151,0,6390,2,1118,0,20017,1,1151,0,6390,2,1118,0,20017,1,1151,0,6390
13,GA,30823,4,8301,0,5451,2,7183,0,3184,2,1118,0,20017,No Campuses within 45 minutes,,,,4,8301,0,5451,No Campuses within 45 minutes,,,
13,GA,30824,7,13556,3627,7768,3,12031,3627,6356,4,1525,0,18907,3,7231,3627,8770,4,6325,0,6622,2,7014,3627,8590
13,GA,30828,4,4435,0,8205,2,3317,0,4223,2,1118,0,20017,1,1151,0,6390,3,3284,0,8841,1,1151,0,6390
13,GA,30830,7,13556,3627,7768,3,12031,3627,6356,4,1525,0,18907,3,7231,3627,8770,4,6325,0,6622,2,7014,3627,8590
13,GA,30833,6,9669,0,5768,3,8334,0,3627,3,1335,0,19136,2,1368,0,7692,4,8301,0,5451,1,1151,0,6390
13,GA,30901,7,13556,3627,7768,3,12031,3627,6356,4,1525,0,18907,3,7231,3627,8770,4,6325,0,6622,2,7014,3627,8590
13,GA,30904,7,13556,3627,7768,3,12031,3627,6356,4,1525,0,18907,3,7231,3627,8770,4,6325,0,6622,2,7014,3627,8590
13,GA,30905,7,13556,3627,7768,3,12031,3627,6356,4,1525,0,18907,3,7231,3627,8770,4,6325,0,6622,2,7014,3627,8590
13,GA,30906,7,13556,3627,7768,3,12031,3627,6356,4,1525,0,18907,3,7231,3627,8770,4,6325,0,6622,2,7014,3627,8590
13,GA,30907,7,13556,3627,7768,3,12031,3627,6356,4,1525,0,18907,3,7231,3627,8770,4,6325,0,6622,2,7014,3627,8590
13,GA,30909,7,13556,3627,7768,3,12031,3627,6356,4,1525,0,18907,3,7231,3627,8770,4,6325,0,6622,2,7014,3627,8590
13,GA,30912,7,13556,3627,7768,3,12031,3627,6356,4,1525,0,18907,3,7231,3627,8770,4,6325,0,6622,2,7014,3627,8590
13,GA,31001,1,1763,0,3042,1,1763,0,3042,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,1763,0,3042,No Campuses within 45 minutes,,,
13,GA,31002,4,6924,0,4529,3,6315,0,3112,1,609,0,19220,2,3141,0,6254,2,3783,0,3096,1,2532,0,3136
13,GA,31003,3,3794,4794,10154,2,2914,0,4364,1,880,4794,29324,2,2031,4794,16327,1,1763,0,3042,1,1151,0,6390
13,GA,31004,8,11558,5339,8243,4,9165,487,4054,4,2393,4852,24289,5,8966,5339,8437,3,2592,0,7574,3,7402,487,4295
13,GA,31005,11,16377,5679,7043,7,13984,827,4091,4,2393,4852,24289,5,8496,5679,9371,6,7881,0,4533,3,6932,827,5159
13,GA,31006,4,10939,340,4008,4,10939,340,4008,No Campuses within 45 minutes,,,,2,6100,340,4732,2,4839,0,3095,2,6100,340,4732
13,GA,31007,6,12790,1198,4247,6,12790,1198,4247,No Campuses within 45 minutes,,,,2,5363,1198,5657,4,7427,0,3229,2,5363,1198,5657
13,GA,31008,11,16377,5679,7043,7,13984,827,4091,4,2393,4852,24289,5,8496,5679,9371,6,7881,0,4533,3,6932,827,5159
13,GA,31009,1,609,0,19220,No Campuses within 45 minutes,,,,1,609,0,19220,1,609,0,19220,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,
13,GA,31011,1,1763,0,3042,1,1763,0,3042,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,1763,0,3042,No Campuses within 45 minutes,,,
13,GA,31012,1,1763,0,3042,1,1763,0,3042,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,1763,0,3042,No Campuses within 45 minutes,,,
13,GA,31014,9,11799,5339,7929,5,9406,487,3767,4,2393,4852,24289,4,5681,5339,11125,5,6118,0,4962,2,4117,487,4698
13,GA,31015,5,18794,1384,4526,5,18794,1384,4526,No Campuses within 45 minutes,,,,3,13501,1384,5119,2,5293,0,3011,3,13501,1384,5119
13,GA,31016,12,29305,16189,7763,8,26912,11337,6294,4,2393,4852,24289,6,18798,16189,9750,6,10507,0,4209,4,17234,11337,8090
13,GA,31017,11,20075,6995,7263,8,18366,2201,5757,3,1709,4794,23449,5,12194,6995,9028,6,7881,0,4533,4,11314,2201,7449
13,GA,31018,1,2166,0,3072,1,2166,0,3072,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,2166,0,3072,No Campuses within 45 minutes,,,
13,GA,31019,1,1763,0,3042,1,1763,0,3042,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,1763,0,3042,No Campuses within 45 minutes,,,
13,GA,31020,14,25337,7393,7327,10,22944,2541,5558,4,2393,4852,24289,7,15693,7393,9211,7,9644,0,4260,5,14129,2541,7127
13,GA,31021,3,7806,1714,9818,2,7197,1714,9023,1,609,0,19220,3,7806,1714,9818,No Campuses within 45 minutes,,,,2,7197,1714,9023
13,GA,31022,1,1763,0,3042,1,1763,0,3042,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,1763,0,3042,No Campuses within 45 minutes,,,
13,GA,31023,1,1763,0,3042,1,1763,0,3042,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,1763,0,3042,No Campuses within 45 minutes,,,
13,GA,31024,5,13161,1714,10251,4,12192,1714,6657,1,969,0,55468,2,7197,1714,9023,3,5964,0,11732,2,7197,1714,9023
13,GA,31025,11,16377,5679,7043,7,13984,827,4091,4,2393,4852,24289,5,8496,5679,9371,6,7881,0,4533,3,6932,827,5159
13,GA,31027,3,5307,0,4956,2,4698,0,3106,1,609,0,19220,2,3141,0,6254,1,2166,0,3072,1,2532,0,3136
13,GA,31028,11,16377,5679,7043,7,13984,827,4091,4,2393,4852,24289,5,8496,5679,9371,6,7881,0,4533,3,6932,827,5159
13,GA,31029,14,28839,20643,8682,8,25248,10997,6350,6,3591,9646,25078,7,18014,20643,11104,7,10825,0,4651,4,15570,10997,8373
13,GA,31030,11,16377,5679,7043,7,13984,827,4091,4,2393,4852,24289,5,8496,5679,9371,6,7881,0,4533,3,6932,827,5159
13,GA,31031,10,18248,7053,8353,6,15855,2201,5948,4,2393,4852,24289,5,11727,7053,10299,5,6521,0,4853,3,10163,2201,7569
13,GA,31032,11,20518,7053,8070,7,18125,2201,5928,4,2393,4852,24289,7,16163,7053,8698,4,4355,0,5739,5,14599,2201,6626
13,GA,31033,9,16082,7053,9065,5,13689,2201,6403,4,2393,4852,24289,5,11727,7053,10299,4,4355,0,5739,3,10163,2201,7569
13,GA,31034,4,11126,1714,6917,4,11126,1714,6917,No Campuses within 45 minutes,,,,2,7197,1714,9023,2,3929,0,3059,2,7197,1714,9023
13,GA,31035,1,2166,0,3072,1,2166,0,3072,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,2166,0,3072,No Campuses within 45 minutes,,,
13,GA,31036,8,14387,827,4372,7,13984,827,4091,1,403,0,14117,3,6932,827,5159,5,7455,0,3641,3,6932,827,5159
13,GA,31037,1,609,0,19220,No Campuses within 45 minutes,,,,1,609,0,19220,1,609,0,19220,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,
13,GA,31038,10,19314,7053,8110,6,16921,2201,5822,4,2393,4852,24289,5,11727,7053,10299,5,7587,0,4726,3,10163,2201,7569
13,GA,31041,4,9264,1198,4706,4,9264,1198,4706,No Campuses within 45 minutes,,,,2,5363,1198,5657,2,3901,0,3398,2,5363,1198,5657
13,GA,31042,5,10266,6508,10197,3,8960,1714,7846,2,1306,4794,26328,3,8077,6508,11235,2,2189,0,6369,2,7197,1714,9023
13,GA,31044,12,20759,7053,7893,8,18366,2201,5757,4,2393,4852,24289,6,12878,7053,9950,6,7881,0,4533,4,11314,2201,7449
13,GA,31045,1,2166,0,3072,1,2166,0,3072,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,2166,0,3072,No Campuses within 45 minutes,,,
13,GA,31046,10,14201,10133,8904,5,10928,487,3891,5,3273,9646,25643,6,9846,10133,10304,4,4355,0,5739,3,7402,487,4295
13,GA,31047,11,16377,5679,7043,7,13984,827,4091,4,2393,4852,24289,5,8496,5679,9371,6,7881,0,4533,3,6932,827,5159
13,GA,31049,1,2532,0,3136,1,2532,0,3136,No Campuses within 45 minutes,,,,1,2532,0,3136,No Campuses within 45 minutes,,,,1,2532,0,3136
13,GA,31050,12,20975,5679,6295,8,18582,827,3978,4,2393,4852,24289,6,11781,5679,7815,6,9194,0,4348,4,10217,827,4718
13,GA,31052,11,17899,5679,6840,7,15506,827,4147,4,2393,4852,24289,6,11781,5679,7815,5,6118,0,4962,4,10217,827,4718
13,GA,31054,8,14879,6566,9057,5,12889,1714,6387,3,1990,4852,26350,4,8761,6566,12418,4,6118,0,4243,2,7197,1714,9023
13,GA,31055,1,609,0,19220,No Campuses within 45 minutes,,,,1,609,0,19220,1,609,0,19220,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,
13,GA,31057,9,15642,5621,5833,7,14359,827,4161,2,1283,4794,24547,4,7812,5621,7881,5,7830,0,3790,3,6932,827,5159
13,GA,31058,7,14294,2264,5702,5,13465,2264,4816,2,829,0,20089,3,7772,2264,6115,4,6522,0,5209,3,7772,2264,6115
13,GA,31060,2,2372,0,7196,1,1763,0,3042,1,609,0,19220,1,609,0,19220,1,1763,0,3042,No Campuses within 45 minutes,,,
13,GA,31061,8,14879,6566,9057,5,12889,1714,6387,3,1990,4852,26350,4,8761,6566,12418,4,6118,0,4243,2,7197,1714,9023
13,GA,31062,4,11126,1714,6917,4,11126,1714,6917,No Campuses within 45 minutes,,,,2,7197,1714,9023,2,3929,0,3059,2,7197,1714,9023
13,GA,31063,9,17310,1685,4584,8,16907,1685,4357,1,403,0,14117,4,9480,1685,5241,5,7830,0,3790,4,9480,1685,5241
13,GA,31064,14,25417,11847,10369,7,20206,2201,5491,7,5211,9646,29284,7,15892,11847,10007,7,9525,0,10974,4,13448,2201,6646
13,GA,31065,5,11874,1714,6992,5,11874,1714,6992,No Campuses within 45 minutes,,,,3,8348,1714,8660,2,3526,0,3042,3,8348,1714,8660
13,GA,31066,11,19212,5679,6593,7,16819,827,4076,4,2393,4852,24289,6,11781,5679,7815,5,7431,0,4658,4,10217,827,4718
13,GA,31067,4,11126,1714,6917,4,11126,1714,6917,No Campuses within 45 minutes,,,,2,7197,1714,9023,2,3929,0,3059,2,7197,1714,9023
13,GA,31068,5,11027,1198,4440,5,11027,1198,4440,No Campuses within 45 minutes,,,,2,5363,1198,5657,3,5664,0,3287,2,5363,1198,5657
13,GA,31069,11,16377,5679,7043,7,13984,827,4091,4,2393,4852,24289,5,8496,5679,9371,6,7881,0,4533,3,6932,827,5159
13,GA,31070,4,8104,340,4011,4,8104,340,4011,No Campuses within 45 minutes,,,,1,2815,340,5832,3,5289,0,3042,1,2815,340,5832
13,GA,31071,1,1763,0,3042,1,1763,0,3042,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,1763,0,3042,No Campuses within 45 minutes,,,
13,GA,31072,2,5901,0,3409,2,5901,0,3409,No Campuses within 45 minutes,,,,1,4138,0,3565,1,1763,0,3042,1,4138,0,3565
13,GA,31075,1,609,0,19220,No Campuses within 45 minutes,,,,1,609,0,19220,1,609,0,19220,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,
13,GA,31076,8,15700,827,4277,7,15297,827,4018,1,403,0,14117,3,6932,827,5159,5,8768,0,3581,3,6932,827,5159
13,GA,31077,1,1763,0,3042,1,1763,0,3042,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,,1,1763,0,3042,No Campuses within 45 minutes,,,
13,GA,31078,12,20975,5679,6295,8,18582,827,3978,4,2393,4852,24289,6,11781,5679,7815,6,9194,0,4348,4,10217,827,4718
13,GA,31079,2,5901,0,3409,2,5901,0,3409,No Campuses within 45 minutes,,,,1,4138,0,3565,1,1763,0,3042,1,4138,0,3565
13,GA,31081,3,7501,1198,5097,3,7501,1198,5097,No Campuses within 45 minutes,,,,2,5363,1198,5657,1,2138,0,3692,2,5363,1198,5657
13,GA,31082,4,11126,1714,6917,4,11126,1714,6917,No Campuses within 45 minutes,,,,2,7197,1714,9023,2,3929,0,3059,2,7197,1714,9023
13,GA,31083,1,609,0,19220,No Campuses within 45 minutes,,,,1,609,0,19220,1,609,0,19220,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,
13,GA,31085,4,5476,657,15031,1,3232,0,3360,3,2244,657,31841,1,306,657,9088,3,5170,0,15383,No Campuses within 45 minutes,,,
13,GA,31087,4,11126,1714,6917,4,11126,1714,6917,No Campuses within 45 minutes,,,,2,7197,1714,9023,2,3929,0,3059,2,7197,1714,9023
13,GA,31088,11,16377,5679,7043,7,13984,827,4091,4,2393,4852,24289,5,8496,5679,9371,6,7881,0,4533,3,6932,827,5159
13,GA,31089,4,11126,1714,6917,4,11126,1714,6917,No Campuses within 45 minutes,,,,2,7197,1714,9023,2,3929,0,3059,2,7197,1714,9023
13,GA,31090,4,11126,1714,6917,4,11126,1714,6917,No Campuses within 45 minutes,,,,2,7197,1714,9023,2,3929,0,3059,2,7197,1714,9023
13,GA,31091,5,9255,340,4307,5,9255,340,4307,No Campuses within 45 minutes,,,,2,3966,340,5994,3,5289,0,3042,2,3966,340,5994
13,GA,31092,4,8212,858,3963,4,8212,858,3963,No Campuses within 45 minutes,,,,1,2548,858,5464,3,5664,0,3287,1,2548,858,5464
13,GA,31093,11,16377,5679,7043,7,13984,827,4091,4,2393,4852,24289,5,8496,5679,9371,6,7881,0,4533,3,6932,827,5159
13,GA,31094,3,9363,1714,7646,3,9363,1714,7646,No Campuses within 45 minutes,,,,2,7197,1714,9023,1,2166,0,3072,2,7197,1714,9023
13,GA,31096,2,4698,0,3106,2,4698,0,3106,No Campuses within 45 minutes,,,,1,2532,0,3136,1,2166,0,3072,1,2532,0,3136
13,GA,31097,10,26662,11395,7364,7,25149,11337,6522,3,1513,58,21361,5,17918,11395,8789,5,8744,0,4445,4,17234,11337,8090
13,GA,31098,11,16377,5679,7043,7,13984,827,4091,4,2393,4852,24289,5,8496,5679,9371,6,7881,0,4533,3,6932,827,5159
13,GA,31201,10,14614,5679,7525,6,12221,827,4243,4,2393,4852,24289,5,8496,5679,9371,5,6118,0,4962,3,6932,827,5159
13,GA,31204,10,14614,5679,7525,6,12221,827,4243,4,2393,4852,24289,5,8496,5679,9371,5,6118,0,4962,3,6932,827,5159
13,GA,31206,11,17899,5679,6840,7,15506,827,4147,4,2393,4852,24289,6,11781,5679,7815,5,6118,0,4962,4,10217,827,4718
13,GA,31207,10,14614,5679,7525,6,12221,827,4243,4,2393,4852,24289,5,8496,5679,9371,5,6118,0,4962,3,6932,827,5159
13,GA,31210,12,19662,5679,6499,8,17269,827,4034,4,2393,4852,24289,6,11781,5679,7815,6,7881,0,4533,4,10217,827,4718
13,GA,31211,14,26859,7393,7175,10,24466,2541,5501,4,2393,4852,24289,8,18978,7393,8273,6,7881,0,4533,6,17414,2541,6497
13,GA,31213,10,14614,5679,7525,6,12221,827,4243,4,2393,4852,24289,5,8496,5679,9371,5,6118,0,4962,3,6932,827,5159
13,GA,31216,11,16377,5679,7043,7,13984,827,4091,4,2393,4852,24289,5,8496,5679,9371,6,7881,0,4533,3,6932,827,5159
13,GA,31217,13,23574,7393,7647,9,21181,2541,5767,4,2393,4852,24289,7,15693,7393,9211,6,7881,0,4533,5,14129,2541,7127
13,GA,31220,11,17899,5679,6840,7,15506,827,4147,4,2393,4852,24289,6,11781,5679,7815,5,6118,0,4962,4,10217,827,4718
13,GA,31302,6,23197,9109,25162,2,8528,273,4225,4,14669,8836,37333,4,17960,9109,31398,2,5237,0,3776,1,3528,273,5902
13,GA,31303,1,13116,3153,38840,No Campuses within 45 minutes,,,,1,13116,3153,38840,1,13116,3153,38840,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,
13,GA,31305,1,3604,0,3933,1,3604,0,3933,No Campuses within 45 minutes,,,,1,3604,0,3933,No Campuses within 45 minutes,,,,1,3604,0,3933
13,GA,31307,7,25885,9109,22875,3,11216,273,3965,4,14669,8836,37333,4,17960,9109,31398,3,7925,0,3560,1,3528,273,5902
13,GA,31308,8,50922,13429,14816,4,36253,4593,5705,4,14669,8836,37333,5,42997,13429,16891,3,7925,0,3560,2,28565,4593,6413
13,GA,31309,6,23197,9109,25162,2,8528,273,4225,4,14669,8836,37333,4,17960,9109,31398,2,5237,0,3776,1,3528,273,5902
13,GA,31312,8,50922,13429,14816,4,36253,4593,5705,4,14669,8836,37333,5,42997,13429,16891,3,7925,0,3560,2,28565,4593,6413
13,GA,31313,2,13996,7947,38242,No Campuses within 45 minutes,,,,2,13996,7947,38242,2,13996,7947,38242,No Campuses within 45 minutes,,,,No Campuses within 45 minutes,,,
13,GA,31314,5,19669,8836,28616,1,5000,0,3042,4,14669,8836,37333,3,14432,8836,37630,2,5237,0,3776,No Campuses within 45 minutes,,,
13,GA,31318,6,23197,9109,25162,2,8528,273,4225,4,14669,8836,37333,4,17960,9109,31398,2,5237,0,3776,1,3528,273,5902
13,GA,31320,5,19669,8836,28616,1,5000,0,3042,4,14669,8836,37333,3,14432,8836,37630,2,5237,0,3776,No Campuses within 45 minutes,,,
